order_id,user_id,order_date,revenue
O007205,U01116,2025-01-31,100.67
O007206,U08325,2025-11-10,104.32
O007207,U09419,2025-06-03,77.92
O007208,U06962,2025-02-17,47.8
O007209,U05967,2026-01-14,55.08
O007210,U10696,2025-02-10,69.63
O007211,U07904,2025-06-02,39.97
O007212,U10073,2025-07-01,21.87
O007213,U04533,2025-08-20,57.61
O007214,U08871,2025-05-01,77.7
O007215,U10886,2025-07-04,105.26
O007216,U02669,2025-11-13,101.01
O007217,U09439,2026-01-23,68.1
O007218,U01191,2025-04-30,138.14
O007219,U01130,2025-12-18,37.01
O007220,U01403,2025-08-14,39.51
O007221,U10263,2025-04-22,24.71
O007222,U05630,2025-07-14,63.33
O007223,U09522,2025-10-24,174.24
O007224,U05030,2025-01-26,144.58
O007225,U01381,2025-07-13,69.93
O007226,U00369,2025-01-19,132.8
O007227,U05092,2025-12-09,69.15
O007228,U03794,2025-01-25,31.52
O007229,U06314,2025-02-16,87.29
O007230,U05700,2025-07-18,196.27
O007231,U10682,2025-09-21,329.45
O007232,U09368,2025-01-03,37.03
O007233,U08567,2025-08-27,37.44
O007234,U02760,2025-10-16,13.7
O007235,U01943,2026-01-03,74.58
O007236,U00957,2025-01-22,128.75
O007237,U09002,2025-12-21,113.52
O007238,U04922,2025-12-20,310.91
O007239,U06629,2025-01-30,44.13
O007240,U01533,2025-02-16,92.81
O007241,U06885,2025-11-11,100.34
O007242,U08601,2025-09-27,102.77
O007243,U00053,2025-11-25,237.91
O007244,U04796,2025-12-27,168.87
O007245,U09290,2025-09-27,13.82
O007246,U02396,2025-06-01,164.38
O007247,U09166,2025-08-14,123.91
O007248,U07851,2025-09-05,123.3
O007249,U04921,2025-11-01,102.44
O007250,U07253,2025-06-20,45.1
O007251,U04839,2025-08-25,55.77
O007252,U10416,2025-08-24,153.06
O007253,U02558,2025-09-16,77.79
O007254,U08330,2025-10-06,102.17
O007255,U02520,2025-05-28,88.74
O007256,U04637,2025-04-19,43.74
O007257,U10433,2025-05-23,54.91
O007258,U03827,2025-10-26,15.83
O007259,U06629,2025-03-12,39.46
O007260,U01337,2025-11-07,13.92
O007261,U02294,2025-05-06,88.28
O007262,U02677,2025-03-23,123.92
O007263,U06581,2025-02-10,128.62
O007264,U00072,2026-02-06,70.85
O007265,U07236,2026-01-22,68.89
O007266,U07319,2025-09-16,251.97
O007267,U02141,2025-12-22,133.7
O007268,U04530,2025-05-24,43.02
O007269,U09998,2025-06-20,47.28
O007270,U10237,2025-10-06,82.09
O007271,U04552,2025-05-23,88.54
O007272,U03501,2025-05-07,158.11
O007273,U10468,2025-02-27,95.66
O007274,U02077,2025-06-17,42.82
O007275,U09840,2025-04-28,189.67
O007276,U08526,2025-06-15,64.36
O007277,U04755,2026-01-08,106.75
O007278,U02615,2025-03-23,149.65
O007279,U05356,2025-12-24,40.54
O007280,U04172,2025-05-14,250.94
O007281,U00932,2025-12-30,130.08
O007282,U00635,2025-02-15,76.82
O007283,U06683,2025-09-19,84.44
O007284,U05773,2025-05-03,146.12
O007285,U03229,2025-08-10,11.13
O007286,U01190,2025-04-02,142.58
O007287,U05508,2026-02-08,83.1
O007288,U00011,2025-01-19,16.04
O007289,U09641,2025-09-27,98.17
O007290,U08060,2025-03-06,38.45
O007291,U00448,2025-08-07,13.12
O007292,U07661,2025-12-18,193.32
O007293,U02496,2025-06-06,30.61
O007294,U05885,2025-06-02,32.64
O007295,U00426,2025-09-04,51.4
O007296,U07099,2025-07-18,48.69
O007297,U09107,2025-08-19,67.84
O007298,U03169,2025-10-29,188.94
O007299,U00446,2025-01-16,67.41
O007300,U10102,2025-04-18,59.29
O007301,U02250,2026-01-30,39.66
O007302,U07111,2025-10-01,59.76
O007303,U02681,2025-12-30,165.57
O007304,U01401,2025-07-03,27.26
O007305,U03407,2025-07-03,55.24
O007306,U06761,2025-03-10,78.8
O007307,U01043,2025-09-07,88.01
O007308,U05363,2026-01-11,218.92
O007309,U00391,2025-08-06,116.64
O007310,U04819,2025-03-29,72.23
O007311,U06879,2025-12-12,141.05
O007312,U05984,2025-09-29,31.32
O007313,U01285,2025-08-05,175.33
O007314,U06363,2025-12-24,51.57
O007315,U05127,2026-01-25,39.25
O007316,U06589,2025-06-29,109
O007317,U10626,2025-05-05,43.43
O007318,U08833,2026-01-11,155.13
O007319,U09237,2025-07-02,133.54
O007320,U04037,2025-11-28,85.19
O007321,U06854,2025-11-25,97.94
O007322,U09349,2025-07-19,12.54
O007323,U03249,2025-07-03,63.7
O007324,U01543,2025-10-24,55.24
O007325,U00791,2025-08-12,155.79
O007326,U08628,2025-12-28,59.34
O007327,U05170,2026-01-12,56.8
O007328,U06043,2025-03-30,92.94
O007329,U06098,2025-08-13,67.5
O007330,U07448,2025-04-28,187.36
O007331,U07211,2025-06-05,74.49
O007332,U04782,2025-06-08,48.23
O007333,U07798,2025-07-02,59.7
O007334,U03959,2025-07-21,33.61
O007335,U04364,2025-03-07,63.26
O007336,U01716,2025-02-15,28.38
O007337,U03636,2025-12-30,104.7
O007338,U07870,2025-09-17,249.75
O007339,U07361,2026-02-10,75.15
O007340,U05671,2025-09-01,41.32
O007341,U08380,2025-06-05,40.81
O007342,U05726,2026-01-29,51.15
O007343,U07557,2025-09-06,88.58
O007344,U07782,2025-04-05,147.68
O007345,U02718,2025-09-12,137.87
O007346,U02405,2025-12-28,32.62
O007347,U07887,2025-12-02,254.71
O007348,U08003,2025-07-20,36.66
O007349,U07718,2025-11-03,60.84
O007350,U09094,2025-05-14,61.36
O007351,U08532,2026-01-12,18.4
O007352,U02881,2025-06-02,144.31
O007353,U06710,2025-09-12,268.06
O007354,U00643,2025-09-17,47.5
O007355,U00020,2025-08-28,132.1
O007356,U00677,2025-06-01,74.27
O007357,U09291,2025-04-01,88.83
O007358,U02650,2025-08-28,145.38
O007359,U03469,2025-07-02,127.91
O007360,U07886,2025-11-06,230.05
O007361,U04183,2025-09-16,106.18
O007362,U10256,2025-10-13,38.54
O007363,U07086,2025-03-17,118.25
O007364,U07377,2025-10-24,95.29
O007365,U10622,2025-12-28,60.18
O007366,U05684,2025-07-02,410.93
O007367,U02687,2025-02-28,112.46
O007368,U06596,2025-02-09,61.39
O007369,U01416,2025-02-14,90.14
O007370,U04405,2026-02-10,110.84
O007371,U07074,2025-01-15,68.17
O007372,U00491,2025-08-08,72.76
O007373,U00759,2025-09-30,109.87
O007374,U03501,2025-07-06,69.17
O007375,U08192,2025-12-30,125.29
O007376,U02088,2025-01-25,26.87
O007377,U03656,2025-10-26,110.05
O007378,U04767,2025-07-11,115.5
O007379,U00211,2025-06-28,41.6
O007380,U07975,2025-03-02,150.07
O007381,U03722,2025-05-11,46.6
O007382,U10157,2025-09-06,87.62
O007383,U00303,2025-06-13,54.84
O007384,U04786,2025-07-26,47.55
O007385,U03772,2025-08-26,85.29
O007386,U01781,2025-07-11,31.26
O007387,U03225,2025-01-28,195.59
O007388,U10264,2025-04-17,246.41
O007389,U08999,2025-08-11,30.75
O007390,U06739,2026-01-15,54.6
O007391,U07273,2025-03-25,41.81
O007392,U09968,2025-08-25,62.58
O007393,U04203,2025-05-29,136.99
O007394,U01353,2025-10-10,199.94
O007395,U08371,2025-12-05,186.69
O007396,U09072,2025-04-10,61.66
O007397,U06274,2025-11-28,37.15
O007398,U01830,2025-02-04,76
O007399,U04698,2025-04-07,113.8
O007400,U04002,2025-12-22,141.41
O007401,U02800,2025-08-21,92.68
O007402,U06902,2026-02-11,126.59
O007403,U04263,2025-01-13,82.33
O007404,U00222,2025-09-03,95.33
O007405,U02237,2026-02-08,18.86
O007406,U02578,2025-09-19,59.66
O007407,U01778,2025-08-11,88.95
O007408,U00620,2026-02-07,34.56
O007409,U09405,2025-03-15,77.72
O007410,U04054,2025-09-23,144.08
O007411,U07466,2025-07-03,159.33
O007412,U05430,2025-10-04,98.66
O007413,U06379,2026-01-18,67.88
O007414,U04263,2025-02-25,14.16
O007415,U02240,2025-02-26,136.9
O007416,U08043,2026-01-21,112.36
O007417,U01362,2025-10-22,94.28
O007418,U10694,2025-03-02,94.76
O007419,U02240,2025-06-22,78.02
O007420,U05521,2025-04-20,141.3
O007421,U06535,2025-05-26,83.21
O007422,U06744,2025-01-14,37.37
O007423,U08284,2025-07-02,122.64
O007424,U01238,2025-11-11,141.85
O007425,U06492,2025-12-31,155.52
O007426,U04608,2025-05-27,144.47
O007427,U07502,2025-08-20,81.44
O007428,U03470,2025-10-24,130.3
O007429,U04201,2025-05-20,153.28
O007430,U05351,2025-05-28,53.14
O007431,U10956,2026-01-16,28.34
O007432,U05413,2025-02-05,121.01
O007433,U07432,2025-10-04,87.91
O007434,U05971,2025-02-25,94.08
O007435,U07437,2025-02-10,92.43
O007436,U03901,2026-01-18,58.77
O007437,U03628,2025-06-18,142.85
O007438,U01768,2025-06-20,129.54
O007439,U05352,2025-04-16,81.12
O007440,U02901,2025-08-15,90.39
O007441,U01541,2025-03-27,77.85
O007442,U02091,2025-10-21,258.33
O007443,U10842,2025-05-26,86.89
O007444,U09923,2025-09-21,67.18
O007445,U07742,2025-09-04,155.92
O007446,U08283,2025-05-28,80.72
O007447,U04854,2025-12-28,92.76
O007448,U08922,2025-08-10,28.94
O007449,U05049,2025-05-26,44.01
O007450,U05557,2025-04-18,46
O007451,U04432,2025-08-03,50.39
O007452,U08891,2025-09-02,73.36
O007453,U07987,2025-05-10,90.83
O007454,U05020,2025-03-05,75.86
O007455,U03014,2025-10-27,64.53
O007456,U10503,2025-12-23,7.92
O007457,U06248,2025-12-28,26.73
O007458,U02016,2025-08-12,47.97
O007459,U00977,2025-03-06,142.49
O007460,U04210,2025-03-06,72.81
O007461,U07034,2026-01-09,34.47
O007462,U01258,2026-01-15,125.02
O007463,U01297,2025-07-01,49.4
O007464,U10170,2025-04-18,32.97
O007465,U07397,2025-12-17,190.28
O007466,U06872,2026-01-27,74.91
O007467,U04129,2025-11-19,40.9
O007468,U01732,2025-04-21,123.63
O007469,U02942,2025-03-17,72.59
O007470,U10701,2025-09-07,15.96
O007471,U00448,2025-08-29,56.4
O007472,U09429,2025-08-14,63.02
O007473,U04500,2025-11-01,182.47
O007474,U08524,2025-06-13,132.81
O007475,U06133,2025-09-20,61.95
O007476,U00165,2025-01-15,24.34
O007477,U04832,2025-12-07,65.7
O007478,U02774,2025-06-02,42.19
O007479,U09891,2025-02-07,207.62
O007480,U09605,2025-02-06,152.51
O007481,U09638,2025-05-02,85.93
O007482,U05020,2025-09-29,84.02
O007483,U07748,2025-09-14,188.76
O007484,U04744,2025-06-24,85.38
O007485,U09879,2025-10-20,24.24
O007486,U00446,2025-10-28,234.89
O007487,U00096,2025-05-22,33.06
O007488,U02426,2025-06-11,47.84
O007489,U10909,2025-12-05,28.87
O007490,U03257,2025-01-23,161.79
O007491,U04726,2025-12-16,390.19
O007492,U06851,2025-12-03,75.74
O007493,U08694,2025-03-07,265.23
O007494,U08189,2026-01-30,75.43
O007495,U08256,2025-02-27,67.12
O007496,U06740,2025-01-29,97.34
O007497,U06714,2025-03-24,72.45
O007498,U00661,2025-05-09,62.25
O007499,U08672,2025-05-13,70.71
O007500,U06879,2025-04-25,125.29
O007501,U04662,2025-02-03,40.95
O007502,U07815,2025-05-05,151.57
O007503,U03261,2025-03-19,70.12
O007504,U00405,2025-10-02,177.77
O007505,U04860,2025-12-10,123.71
O007506,U03560,2025-06-17,101.6
O007507,U07856,2025-03-22,61.63
O007508,U09309,2025-04-05,47.25
O007509,U10629,2025-07-28,52.36
O007510,U06690,2025-03-13,35.01
O007511,U05331,2025-05-25,23.79
O007512,U03440,2025-02-07,41.53
O007513,U00741,2025-06-20,79.48
O007514,U07181,2025-02-09,54.05
O007515,U07731,2025-06-22,76.59
O007516,U02921,2025-07-18,92.77
O007517,U07374,2026-01-11,151.54
O007518,U10023,2025-12-10,110.54
O007519,U07023,2025-08-10,87.61
O007520,U05561,2025-03-31,42.94
O007521,U05634,2025-10-13,64.28
O007522,U00910,2025-06-12,69.38
O007523,U04702,2026-01-23,129.14
O007524,U01418,2025-05-13,117.91
O007525,U05798,2025-11-18,254.69
O007526,U07698,2025-12-17,70.41
O007527,U04038,2025-10-10,19.49
O007528,U03445,2025-06-01,303.72
O007529,U00131,2025-11-08,21.51
O007530,U10248,2025-02-14,184.71
O007531,U05862,2025-11-20,173.92
O007532,U00152,2025-09-18,55.22
O007533,U02478,2025-08-07,98.65
O007534,U08674,2025-04-18,135.38
O007535,U06116,2025-02-16,26.67
O007536,U00304,2025-05-13,11.38
O007537,U02519,2025-09-18,74.44
O007538,U06112,2025-06-25,33.46
O007539,U00992,2025-05-01,96.02
O007540,U10429,2025-11-25,94.8
O007541,U05647,2025-10-30,129.51
O007542,U10751,2025-07-09,201.58
O007543,U07597,2026-02-15,96.28
O007544,U08906,2025-09-17,12.46
O007545,U01709,2025-06-26,50.54
O007546,U08018,2025-12-13,95.41
O007547,U09249,2025-03-06,92.07
O007548,U00470,2025-12-18,52.36
O007549,U03465,2025-12-02,153.45
O007550,U08932,2025-12-09,172.3
O007551,U03566,2025-08-08,219.29
O007552,U08704,2025-11-13,41.62
O007553,U05234,2025-05-28,84.38
O007554,U03285,2025-04-10,84.59
O007555,U10384,2025-04-29,110.85
O007556,U08551,2025-04-19,40.62
O007557,U00284,2026-01-27,35.63
O007558,U03277,2025-03-23,11.8
O007559,U02631,2025-01-13,44.61
O007560,U01757,2025-10-26,18.22
O007561,U10966,2025-04-02,160.35
O007562,U05479,2025-08-26,171.08
O007563,U09714,2025-07-03,132.86
O007564,U05787,2025-06-27,110.59
O007565,U09437,2025-07-29,60.04
O007566,U09604,2025-10-03,85.72
O007567,U05449,2025-10-31,124.11
O007568,U04838,2025-12-22,103.89
O007569,U09608,2025-10-02,39.67
O007570,U08549,2025-11-21,59.59
O007571,U03465,2025-09-30,144.64
O007572,U06048,2025-02-05,121.33
O007573,U06730,2025-12-04,49.27
O007574,U04135,2025-03-11,167.51
O007575,U03141,2025-04-26,183.21
O007576,U04553,2026-02-14,154.25
O007577,U00196,2025-01-01,97.2
O007578,U01874,2025-03-22,44.31
O007579,U05830,2026-01-21,47.22
O007580,U06679,2025-02-04,166
O007581,U07986,2026-01-18,89.04
O007582,U00937,2025-10-10,110.19
O007583,U02194,2025-07-14,73.78
O007584,U04125,2025-07-03,119.47
O007585,U06250,2025-02-15,145.86
O007586,U08581,2025-05-28,86.18
O007587,U08162,2025-09-21,153.43
O007588,U06549,2025-04-03,76.49
O007589,U07178,2025-11-24,80.42
O007590,U08538,2025-04-24,54.39
O007591,U08310,2025-12-13,35.91
O007592,U08054,2025-10-09,148.66
O007593,U04615,2025-04-13,84.85
O007594,U09430,2025-07-21,15.57
O007595,U10972,2025-03-03,140.79
O007596,U10319,2025-04-04,98.67
O007597,U02466,2025-11-13,192.01
O007598,U08775,2025-08-16,198.72
O007599,U02759,2026-02-08,60.05
O007600,U01708,2025-03-09,327.08
O007601,U05408,2025-10-12,50.45
O007602,U06377,2025-10-29,239.23
O007603,U06404,2025-06-14,72.09
O007604,U07076,2025-04-11,245.55
O007605,U10896,2025-08-31,59.65
O007606,U06221,2025-03-31,47.38
O007607,U04837,2026-01-24,109.36
O007608,U08863,2025-03-29,78.82
O007609,U09963,2025-05-07,37.41
O007610,U01685,2025-04-17,33.49
O007611,U10269,2025-11-18,57.66
O007612,U02485,2026-02-03,240.93
O007613,U09888,2025-10-29,130.37
O007614,U07940,2025-09-01,73.32
O007615,U03601,2025-07-04,57.8
O007616,U01453,2025-09-21,93.16
O007617,U03206,2025-04-11,254.76
O007618,U06712,2025-09-10,151.82
O007619,U02990,2025-05-22,79.28
O007620,U10493,2026-01-24,99.29
O007621,U07546,2025-09-10,116.6
O007622,U01350,2025-03-14,182.71
O007623,U06342,2025-08-02,126.54
O007624,U07338,2026-01-14,69.22
O007625,U05434,2025-10-26,87.43
O007626,U03949,2026-01-14,234.02
O007627,U01279,2025-06-21,65.5
O007628,U05998,2025-10-31,255.03
O007629,U00820,2025-08-18,81.53
O007630,U09535,2025-08-25,46.49
O007631,U06119,2025-08-18,113.05
O007632,U02295,2025-01-07,287.16
O007633,U00003,2025-07-14,130.13
O007634,U02560,2025-09-13,91.87
O007635,U06981,2025-06-20,59.66
O007636,U10745,2025-02-09,26.86
O007637,U00030,2025-10-15,13.76
O007638,U05952,2025-08-16,103.73
O007639,U09844,2025-08-22,320.34
O007640,U08132,2025-12-27,149
O007641,U09490,2025-07-02,363.67
O007642,U00885,2025-07-30,61.09
O007643,U07492,2025-12-16,31.23
O007644,U09392,2026-01-02,107.58
O007645,U10171,2025-08-17,83.9
O007646,U04843,2025-12-11,52.88
O007647,U04038,2025-09-12,77.52
O007648,U10318,2025-03-18,320.29
O007649,U02290,2025-09-22,163.61
O007650,U03894,2025-08-20,47.95
O007651,U04596,2025-05-17,277.17
O007652,U00204,2025-03-05,134.35
O007653,U09675,2025-09-02,95.02
O007654,U05502,2025-04-01,92.05
O007655,U10962,2025-08-21,71.12
O007656,U10842,2025-12-17,51.17
O007657,U10400,2025-12-15,68.38
O007658,U08197,2025-04-04,152
O007659,U07820,2025-07-22,55.13
O007660,U08140,2025-06-23,21.8
O007661,U00531,2025-05-04,74.3
O007662,U10284,2025-03-11,87.53
O007663,U08016,2025-04-13,134.22
O007664,U00226,2025-08-21,154.52
O007665,U06142,2025-03-05,129.07
O007666,U07482,2025-04-05,69.16
O007667,U02099,2025-06-12,4.04
O007668,U07313,2025-09-25,53.52
O007669,U07290,2025-10-31,82.64
O007670,U04566,2025-11-15,133.54
O007671,U09088,2025-06-22,99.75
O007672,U09512,2025-01-06,20.37
O007673,U02661,2025-10-28,123.5
O007674,U10751,2025-12-12,58.48
O007675,U01664,2025-04-11,57.11
O007676,U01525,2025-12-26,14.5
O007677,U03750,2025-05-11,37.49
O007678,U06757,2026-01-18,100.97
O007679,U03654,2026-01-21,80.97
O007680,U02567,2025-01-20,102.86
O007681,U01096,2025-07-30,37.61
O007682,U03098,2025-10-22,94.45
O007683,U03240,2026-01-31,113.13
O007684,U07967,2025-10-19,125.44
O007685,U06728,2025-12-14,99.58
O007686,U05328,2025-09-22,135.5
O007687,U07778,2025-09-10,101.02
O007688,U08079,2025-02-13,16.65
O007689,U03614,2025-03-16,49.1
O007690,U00847,2025-02-22,44.09
O007691,U03616,2025-10-13,34.88
O007692,U02704,2026-01-06,37.2
O007693,U06754,2025-03-07,108.64
O007694,U03893,2025-02-07,123.12
O007695,U02994,2025-09-11,145.4
O007696,U04533,2025-10-21,81.01
O007697,U01500,2025-07-18,52.59
O007698,U02442,2025-08-24,84.61
O007699,U01725,2025-02-24,38.94
O007700,U09757,2025-11-28,107.87
O007701,U07341,2025-04-26,182.66
O007702,U09935,2025-03-26,179.68
O007703,U00325,2025-10-06,83.03
O007704,U04417,2025-05-22,86.97
O007705,U10422,2025-04-06,63.74
O007706,U02666,2025-02-18,69.34
O007707,U09401,2026-01-04,136.16
O007708,U04361,2026-01-05,32.65
O007709,U07152,2025-10-28,119.62
O007710,U00841,2025-07-24,59.13
O007711,U04778,2026-02-15,136.81
O007712,U02071,2025-12-18,56.56
O007713,U01284,2025-07-14,65.17
O007714,U01378,2025-11-01,115.28
O007715,U06339,2025-09-07,86.81
O007716,U02658,2025-09-15,70.57
O007717,U03561,2025-12-25,114.95
O007718,U06007,2025-02-28,61.79
O007719,U05452,2025-08-09,145.14
O007720,U10079,2025-03-01,83.16
O007721,U04012,2025-01-22,61.25
O007722,U01978,2025-12-11,221.97
O007723,U04416,2025-12-28,52.26
O007724,U05496,2025-02-22,112.58
O007725,U07874,2025-10-02,81.22
O007726,U02224,2025-02-18,94.81
O007727,U10271,2025-01-17,94.27
O007728,U07089,2025-05-07,104.34
O007729,U00953,2025-06-04,93.33
O007730,U06934,2025-10-02,7.47
O007731,U10482,2025-08-23,138.68
O007732,U05917,2025-10-13,47.58
O007733,U08261,2025-03-19,57.94
O007734,U09286,2025-06-23,189.96
O007735,U05742,2025-04-16,161.68
O007736,U04253,2025-11-16,144.03
O007737,U00548,2025-02-01,74.1
O007738,U01839,2026-02-11,120.31
O007739,U01951,2025-10-19,58.03
O007740,U09250,2025-01-10,144.73
O007741,U02507,2025-11-11,154.53
O007742,U09074,2025-04-12,172.33
O007743,U06350,2025-04-28,232.09
O007744,U07603,2025-06-06,24.65
O007745,U02625,2025-09-24,115.09
O007746,U05893,2025-09-02,155.17
O007747,U07400,2025-03-20,86.55
O007748,U02153,2025-06-09,98.05
O007749,U04761,2025-04-01,170.75
O007750,U07185,2025-12-24,22.83
O007751,U03566,2025-05-09,167.38
O007752,U00259,2025-01-14,59.21
O007753,U09700,2026-01-22,41.16
O007754,U08504,2025-10-13,35.63
O007755,U10870,2025-06-08,35.27
O007756,U01844,2025-05-09,34.33
O007757,U07269,2025-06-23,37.05
O007758,U10776,2026-02-02,87.34
O007759,U01533,2025-06-23,44.9
O007760,U05596,2025-12-27,50.24
O007761,U04769,2025-02-12,31.27
O007762,U09615,2026-02-03,143.14
O007763,U02020,2025-10-21,35.95
O007764,U06358,2025-12-11,74.71
O007765,U05502,2025-10-27,91.22
O007766,U05243,2025-04-19,37.34
O007767,U01691,2025-08-30,50.21
O007768,U09920,2025-02-24,38.15
O007769,U08519,2025-02-24,97.97
O007770,U01588,2025-11-30,90.67
O007771,U03753,2025-08-04,74.01
O007772,U00097,2025-04-17,180.29
O007773,U04754,2025-11-09,56.63
O007774,U10539,2025-07-03,107.37
O007775,U06173,2025-05-10,176.31
O007776,U09289,2025-05-04,284.66
O007777,U08052,2025-02-18,159.62
O007778,U05018,2025-11-16,174.79
O007779,U05704,2025-09-10,84.48
O007780,U07911,2025-12-09,149.83
O007781,U08276,2026-01-27,148.17
O007782,U01277,2025-03-10,58.43
O007783,U10903,2025-11-14,134.26
O007784,U00518,2026-01-12,74.07
O007785,U05426,2025-02-21,53.7
O007786,U07815,2025-02-02,47.27
O007787,U00183,2025-01-20,91.18
O007788,U09164,2025-08-17,59.21
O007789,U02388,2025-07-06,77.49
O007790,U04322,2025-07-07,156.38
O007791,U04932,2025-07-10,177.15
O007792,U03827,2025-04-22,263.79
O007793,U10503,2025-07-03,200.37
O007794,U02497,2025-10-20,138.54
O007795,U03479,2025-12-28,77.68
O007796,U08757,2025-12-27,66.31
O007797,U01935,2025-11-03,35.41
O007798,U06275,2025-10-12,89.12
O007799,U09018,2025-08-15,60.1
O007800,U00349,2025-05-17,73.88
O007801,U00098,2025-03-27,104.96
O007802,U01769,2025-10-23,47.86
O007803,U01804,2025-06-20,78.2
O007804,U09252,2025-12-22,91.18
O007805,U08112,2025-10-06,90.91
O007806,U04170,2025-12-25,127.04
O007807,U10297,2025-09-09,101.6
O007808,U00401,2025-01-08,136.81
O007809,U08379,2025-03-15,161.87
O007810,U08330,2025-11-16,188.15
O007811,U00142,2025-05-31,162.09
O007812,U00220,2025-04-03,74.61
O007813,U04240,2026-01-11,73.96
O007814,U07001,2025-12-31,18.38
O007815,U10615,2025-04-06,101.82
O007816,U00387,2025-05-22,65.82
O007817,U05991,2025-03-21,97.71
O007818,U00559,2025-12-25,55.4
O007819,U01839,2025-08-28,87.2
O007820,U01771,2025-09-30,44.12
O007821,U08556,2025-01-20,268.91
O007822,U08608,2026-01-06,177.3
