user_id,conversion_date,channel,country
U03768,2025-10-01,Paid Social,Spain
U03769,2025-01-03,Partnerships,Germany
U03770,2025-01-28,Organic,Germany
U03771,2025-11-22,Paid Social,Germany
U03772,2025-05-29,Affiliate,Spain
U03773,2025-01-28,Organic,Germany
U03774,2025-11-06,Paid Social,France
U03775,2025-03-06,Paid Search,France
U03776,2025-12-22,Organic,UK
U03777,2025-01-21,Paid Social,UK
U03778,2025-09-09,Affiliate,UK
U03779,2025-08-23,Affiliate,France
U03780,2025-08-15,Paid Search,Spain
U03781,2025-01-13,Organic,UK
U03782,2025-11-09,Paid Social,France
U03783,2025-02-18,Paid Social,Germany
U03784,2025-04-28,Paid Search,Spain
U03785,2025-02-23,Paid Social,Spain
U03786,2025-05-18,Organic,France
U03787,2025-02-22,Organic,France
U03788,2025-02-13,Organic,Germany
U03789,2025-10-30,Paid Social,Germany
U03790,2025-02-22,Partnerships,Germany
U03791,2025-03-15,Affiliate,Spain
U03792,2025-02-15,Organic,Spain
U03793,2025-01-13,Partnerships,UK
U03794,2025-06-14,Paid Social,UK
U03795,2025-04-12,Paid Social,UK
U03796,2025-10-07,Paid Social,Spain
U03797,2025-09-15,Affiliate,Germany
U03798,2025-12-03,Organic,UK
U03799,2025-12-22,Paid Search,Germany
U03800,2025-05-18,Paid Search,Germany
U03801,2025-06-12,Paid Search,Germany
U03802,2025-04-21,Organic,UK
U03803,2025-04-12,Paid Social,UK
U03804,2025-01-17,Paid Search,Germany
U03805,2025-09-25,Paid Social,UK
U03806,2025-07-01,Affiliate,France
U03807,2025-01-24,Affiliate,UK
U03808,2025-01-29,Partnerships,Germany
U03809,2025-06-20,Paid Social,Germany
U03810,2025-08-16,Paid Social,Spain
U03811,2025-07-07,Paid Search,Spain
U03812,2025-12-12,Paid Search,Germany
U03813,2025-08-18,Paid Social,France
U03814,2025-11-17,Paid Social,Spain
U03815,2025-12-06,Affiliate,Germany
U03816,2025-04-29,Paid Search,Spain
U03817,2025-06-05,Paid Search,Spain
U03818,2025-09-29,Organic,Germany
U03819,2025-06-24,Affiliate,UK
U03820,2025-04-14,Partnerships,France
U03821,2025-04-02,Organic,UK
U03822,2025-07-05,Paid Social,Germany
U03823,2025-10-10,Organic,Germany
U03824,2025-06-30,Affiliate,France
U03825,2025-06-19,Paid Search,Germany
U03826,2025-07-06,Paid Social,Spain
U03827,2025-06-24,Paid Social,France
U03828,2025-08-10,Paid Social,UK
U03829,2025-08-21,Paid Social,France
U03830,2025-06-11,Paid Social,UK
U03831,2025-05-14,Paid Search,Germany
U03832,2025-08-12,Paid Search,UK
U03833,2025-06-02,Paid Search,UK
U03834,2025-02-02,Paid Search,UK
U03835,2025-02-24,Paid Social,France
U03836,2025-01-07,Affiliate,Spain
U03837,2025-09-01,Paid Search,UK
U03838,2025-11-09,Organic,France
U03839,2025-05-06,Organic,France
U03840,2025-01-12,Affiliate,Spain
U03841,2025-01-16,Partnerships,France
U03842,2025-07-27,Paid Social,Germany
U03843,2025-02-12,Paid Search,Germany
U03844,2025-05-15,Organic,Germany
U03845,2025-08-16,Paid Search,Spain
U03846,2025-04-21,Organic,France
U03847,2025-11-03,Affiliate,Germany
U03848,2025-06-09,Paid Social,UK
U03849,2025-11-27,Paid Social,France
U03850,2025-09-21,Affiliate,Germany
U03851,2025-08-13,Paid Search,France
U03852,2025-08-05,Paid Social,Germany
U03853,2025-02-14,Partnerships,UK
U03854,2025-08-02,Affiliate,France
U03855,2025-02-28,Paid Search,Germany
U03856,2025-05-12,Paid Social,Germany
U03857,2025-04-14,Organic,UK
U03858,2025-07-14,Affiliate,UK
U03859,2025-06-06,Affiliate,Germany
U03860,2025-04-08,Organic,Germany
U03861,2025-08-14,Paid Social,Spain
U03862,2025-07-24,Paid Social,Spain
U03863,2025-03-20,Organic,France
U03864,2025-05-04,Organic,France
U03865,2025-08-06,Paid Social,Spain
U03866,2025-01-04,Paid Search,Germany
U03867,2025-03-31,Partnerships,UK
U03868,2025-04-14,Paid Social,France
U03869,2025-04-29,Organic,Germany
U03870,2025-05-13,Paid Search,UK
U03871,2025-11-08,Paid Social,UK
U03872,2025-04-06,Paid Search,Germany
U03873,2025-11-27,Partnerships,Germany
U03874,2025-05-23,Organic,France
U03875,2025-10-15,Affiliate,Spain
U03876,2025-01-28,Organic,Germany
U03877,2025-10-05,Paid Search,Spain
U03878,2025-08-21,Paid Search,France
U03879,2025-01-17,Organic,Spain
U03880,2025-02-28,Organic,Spain
U03881,2025-03-31,Organic,UK
U03882,2025-07-18,Organic,France
U03883,2025-12-28,Paid Social,Germany
U03884,2025-01-26,Paid Search,Spain
U03885,2025-01-25,Organic,France
U03886,2025-10-28,Paid Social,UK
U03887,2025-12-05,Paid Social,UK
U03888,2025-09-24,Partnerships,Spain
U03889,2025-06-30,Paid Social,Spain
U03890,2025-12-26,Organic,Germany
U03891,2025-03-09,Paid Search,France
U03892,2025-12-17,Organic,Germany
U03893,2025-11-17,Affiliate,Germany
U03894,2025-02-18,Affiliate,UK
U03895,2025-06-24,Paid Social,France
U03896,2025-02-21,Paid Social,Germany
U03897,2025-04-12,Paid Social,UK
U03898,2025-08-04,Paid Social,Spain
U03899,2025-07-07,Affiliate,Germany
U03900,2025-02-26,Paid Social,Spain
U03901,2025-02-16,Paid Search,France
U03902,2025-06-08,Paid Search,Germany
U03903,2025-06-23,Partnerships,Spain
U03904,2025-08-30,Paid Search,Spain
U03905,2025-10-09,Organic,France
U03906,2025-08-29,Partnerships,UK
U03907,2025-01-05,Organic,UK
U03908,2025-03-25,Organic,Germany
U03909,2025-11-04,Paid Search,Spain
U03910,2025-12-27,Organic,UK
U03911,2025-09-05,Affiliate,Germany
U03912,2025-02-23,Organic,Spain
U03913,2025-06-10,Organic,Germany
U03914,2025-08-14,Paid Search,France
U03915,2025-01-15,Paid Social,Germany
U03916,2025-08-12,Affiliate,France
U03917,2025-03-02,Partnerships,Spain
U03918,2025-05-02,Paid Social,Spain
U03919,2025-10-04,Paid Social,Spain
U03920,2025-02-15,Paid Social,Germany
U03921,2025-10-21,Affiliate,Spain
U03922,2025-03-03,Organic,Spain
U03923,2025-03-27,Organic,France
U03924,2025-07-29,Paid Social,Spain
U03925,2025-03-19,Paid Search,Spain
U03926,2025-07-21,Paid Search,Spain
U03927,2025-10-29,Paid Social,UK
U03928,2025-08-11,Organic,Spain
U03929,2025-08-10,Paid Social,Germany
U03930,2025-01-03,Affiliate,France
U03931,2025-01-06,Organic,Spain
U03932,2025-04-03,Organic,Germany
U03933,2025-01-08,Paid Search,France
U03934,2025-08-23,Paid Search,France
U03935,2025-04-18,Paid Social,Germany
U03936,2025-06-10,Partnerships,Germany
U03937,2025-07-28,Organic,UK
U03938,2025-08-28,Paid Search,UK
U03939,2025-11-27,Paid Search,Spain
U03940,2025-11-29,Organic,UK
U03941,2025-02-19,Partnerships,Germany
U03942,2025-01-11,Organic,UK
U03943,2025-12-17,Paid Social,France
U03944,2025-06-05,Paid Social,Germany
U03945,2025-03-11,Paid Search,Spain
U03946,2025-06-18,Paid Search,France
U03947,2025-09-29,Affiliate,France
U03948,2025-03-09,Paid Social,France
U03949,2025-12-21,Paid Search,Germany
U03950,2025-09-09,Organic,Germany
U03951,2025-02-17,Paid Search,Spain
U03952,2025-07-03,Partnerships,UK
U03953,2025-11-16,Paid Social,UK
U03954,2025-07-06,Organic,UK
U03955,2025-03-31,Paid Search,UK
U03956,2025-11-28,Organic,France
U03957,2025-05-19,Paid Search,Germany
U03958,2025-12-23,Paid Social,UK
U03959,2025-03-30,Partnerships,France
U03960,2025-10-01,Paid Search,Germany
U03961,2025-01-19,Paid Social,Germany
U03962,2025-11-07,Organic,Germany
U03963,2025-12-24,Organic,France
U03964,2025-06-03,Paid Search,UK
U03965,2025-09-17,Paid Search,Germany
U03966,2025-04-18,Paid Search,France
U03967,2025-10-12,Paid Search,Germany
U03968,2025-02-28,Organic,Spain
U03969,2025-05-05,Affiliate,Spain
U03970,2025-12-20,Paid Social,France
U03971,2025-09-30,Organic,UK
U03972,2025-04-17,Affiliate,UK
U03973,2025-10-26,Partnerships,Germany
U03974,2025-09-02,Paid Social,UK
U03975,2025-12-02,Paid Social,UK
U03976,2025-09-04,Affiliate,Spain
U03977,2025-01-08,Paid Search,France
U03978,2025-05-21,Paid Social,Spain
U03979,2025-12-28,Paid Search,France
U03980,2025-01-08,Paid Search,Germany
U03981,2025-12-18,Affiliate,Spain
U03982,2025-04-04,Affiliate,France
U03983,2025-11-17,Paid Social,UK
U03984,2025-02-08,Paid Social,France
U03985,2025-03-22,Partnerships,UK
U03986,2025-07-06,Paid Search,Germany
U03987,2025-03-25,Affiliate,UK
U03988,2025-03-29,Organic,France
U03989,2025-08-30,Paid Search,Spain
U03990,2025-12-08,Organic,France
U03991,2025-04-03,Organic,Spain
U03992,2025-03-27,Paid Search,France
U03993,2025-02-13,Paid Search,France
U03994,2025-05-17,Organic,Germany
U03995,2025-03-15,Paid Search,UK
U03996,2025-02-05,Organic,France
U03997,2025-04-11,Affiliate,Spain
U03998,2025-06-05,Paid Social,UK
U03999,2025-09-12,Paid Search,Germany
U04000,2025-06-20,Paid Social,UK
U04001,2025-08-04,Paid Social,France
U04002,2025-06-19,Partnerships,Spain
U04003,2025-09-09,Organic,Spain
U04004,2025-12-26,Organic,UK
U04005,2025-11-18,Paid Social,Spain
U04006,2025-02-24,Organic,France
U04007,2025-04-01,Organic,Spain
U04008,2025-10-05,Organic,Spain
U04009,2025-04-11,Paid Social,Spain
U04010,2025-06-04,Organic,France
U04011,2025-12-15,Affiliate,Germany
U04012,2025-12-30,Paid Social,Spain
U04013,2025-05-21,Organic,Germany
U04014,2025-06-22,Paid Search,UK
U04015,2025-01-10,Paid Search,UK
U04016,2025-08-16,Organic,France
U04017,2025-09-22,Paid Search,France
U04018,2025-09-05,Organic,France
U04019,2025-09-04,Partnerships,France
U04020,2025-06-04,Paid Search,Germany
U04021,2025-02-03,Paid Social,France
U04022,2025-05-09,Organic,Germany
U04023,2025-06-09,Affiliate,Spain
U04024,2025-03-30,Organic,Spain
U04025,2025-04-03,Organic,UK
U04026,2025-11-23,Paid Social,UK
U04027,2025-08-29,Paid Search,Germany
U04028,2025-11-19,Organic,France
U04029,2025-04-27,Affiliate,UK
U04030,2025-04-04,Paid Search,Germany
U04031,2025-06-12,Organic,UK
U04032,2025-04-09,Organic,France
U04033,2025-04-23,Affiliate,Germany
U04034,2025-12-25,Paid Social,UK
U04035,2025-04-01,Partnerships,France
U04036,2025-12-12,Partnerships,Germany
U04037,2025-07-25,Organic,Germany
U04038,2025-01-17,Organic,Germany
U04039,2025-10-01,Affiliate,Spain
U04040,2025-06-22,Organic,Germany
U04041,2025-04-26,Organic,UK
U04042,2025-12-15,Paid Search,Germany
U04043,2025-06-30,Paid Search,Germany
U04044,2025-04-01,Organic,Germany
U04045,2025-03-23,Paid Search,Germany
U04046,2025-11-20,Paid Search,Germany
U04047,2025-04-24,Paid Search,Spain
U04048,2025-09-14,Paid Social,France
U04049,2025-02-27,Paid Search,Spain
U04050,2025-06-03,Paid Social,UK
U04051,2025-12-31,Organic,France
U04052,2025-04-26,Partnerships,UK
U04053,2025-12-09,Partnerships,Germany
U04054,2025-09-23,Paid Search,UK
U04055,2025-11-11,Partnerships,Spain
U04056,2025-07-22,Partnerships,Spain
U04057,2025-02-10,Partnerships,Germany
U04058,2025-04-15,Paid Search,Germany
U04059,2025-07-12,Paid Social,France
U04060,2025-10-05,Organic,Spain
U04061,2025-12-20,Partnerships,Spain
U04062,2025-08-25,Partnerships,France
U04063,2025-08-09,Affiliate,Spain
U04064,2025-03-09,Paid Social,France
U04065,2025-07-16,Organic,Spain
U04066,2025-09-13,Paid Search,UK
U04067,2025-05-19,Partnerships,UK
U04068,2025-11-08,Organic,France
U04069,2025-05-29,Organic,France
U04070,2025-04-09,Paid Social,Germany
U04071,2025-03-17,Paid Social,Spain
U04072,2025-10-09,Partnerships,UK
U04073,2025-04-19,Organic,Germany
U04074,2025-07-07,Affiliate,Spain
U04075,2025-07-18,Affiliate,UK
U04076,2025-10-30,Paid Search,Spain
U04077,2025-11-23,Partnerships,France
U04078,2025-06-03,Partnerships,UK
U04079,2025-02-09,Organic,UK
U04080,2025-05-13,Paid Social,Germany
U04081,2025-05-12,Organic,Spain
U04082,2025-10-06,Paid Social,France
U04083,2025-12-28,Affiliate,France
U04084,2025-03-25,Organic,Spain
U04085,2025-08-30,Paid Search,Spain
U04086,2025-04-26,Paid Social,France
U04087,2025-04-19,Organic,Spain
U04088,2025-08-09,Affiliate,Germany
U04089,2025-02-10,Paid Search,Spain
U04090,2025-05-27,Paid Social,Germany
U04091,2025-04-22,Affiliate,Germany
U04092,2025-04-13,Organic,Spain
U04093,2025-02-15,Paid Search,UK
U04094,2025-11-20,Organic,UK
U04095,2025-09-28,Paid Search,Germany
U04096,2025-07-14,Paid Search,Spain
U04097,2025-10-07,Paid Search,Germany
U04098,2025-10-10,Organic,Spain
U04099,2025-02-09,Paid Search,Spain
U04100,2025-07-08,Organic,France
U04101,2025-06-13,Paid Social,UK
U04102,2025-01-24,Organic,UK
U04103,2025-01-24,Organic,France
U04104,2025-01-04,Partnerships,France
U04105,2025-11-19,Organic,France
U04106,2025-10-17,Affiliate,Germany
U04107,2025-06-30,Organic,Germany
U04108,2025-09-05,Paid Social,Germany
U04109,2025-04-26,Paid Search,Germany
U04110,2025-10-06,Affiliate,Germany
U04111,2025-12-31,Paid Social,UK
U04112,2025-03-10,Paid Social,UK
U04113,2025-12-17,Affiliate,Spain
U04114,2025-09-11,Paid Social,UK
U04115,2025-06-30,Affiliate,France
U04116,2025-11-14,Paid Search,UK
U04117,2025-06-18,Organic,France
U04118,2025-11-09,Organic,UK
U04119,2025-09-06,Organic,Germany
U04120,2025-07-07,Paid Social,UK
U04121,2025-02-23,Affiliate,Spain
U04122,2025-11-22,Organic,Germany
U04123,2025-12-23,Organic,Germany
U04124,2025-11-09,Organic,Spain
U04125,2025-05-18,Paid Social,UK
U04126,2025-06-17,Affiliate,UK
U04127,2025-04-13,Organic,Spain
U04128,2025-03-26,Paid Social,Germany
U04129,2025-11-13,Affiliate,Spain
U04130,2025-07-31,Organic,France
U04131,2025-01-03,Partnerships,France
U04132,2025-06-28,Paid Social,UK
U04133,2025-12-08,Affiliate,Germany
U04134,2025-10-30,Organic,France
U04135,2025-11-28,Affiliate,Spain
U04136,2025-02-07,Organic,UK
U04137,2025-08-27,Partnerships,UK
U04138,2025-06-18,Partnerships,Germany
U04139,2025-12-09,Partnerships,France
U04140,2025-11-10,Paid Social,UK
U04141,2025-11-02,Paid Social,Spain
U04142,2025-01-30,Paid Social,France
U04143,2025-07-09,Paid Search,UK
U04144,2025-12-23,Paid Search,UK
U04145,2025-01-25,Paid Search,France
U04146,2025-04-22,Organic,France
U04147,2025-07-25,Paid Social,Germany
U04148,2025-07-04,Paid Search,Spain
U04149,2025-02-16,Paid Search,Germany
U04150,2025-08-16,Partnerships,Germany
U04151,2025-02-08,Paid Search,Spain
U04152,2025-01-16,Paid Social,Spain
U04153,2025-01-22,Paid Search,Germany
U04154,2025-08-01,Organic,France
U04155,2025-11-06,Organic,Spain
U04156,2025-05-29,Organic,Germany
U04157,2025-08-29,Paid Social,France
U04158,2025-09-29,Affiliate,UK
U04159,2025-02-28,Affiliate,France
U04160,2025-10-14,Paid Social,Germany
U04161,2025-07-21,Paid Social,Spain
U04162,2025-02-01,Paid Search,France
U04163,2025-06-11,Organic,France
U04164,2025-09-12,Paid Search,France
U04165,2025-09-11,Paid Social,Spain
U04166,2025-01-09,Paid Social,Spain
U04167,2025-05-19,Affiliate,France
U04168,2025-01-10,Organic,France
U04169,2025-08-02,Partnerships,Germany
U04170,2025-09-30,Partnerships,Spain
U04171,2025-11-20,Affiliate,France
U04172,2025-02-17,Paid Search,Spain
U04173,2025-04-21,Paid Social,Spain
U04174,2025-06-02,Organic,Spain
U04175,2025-05-03,Organic,Germany
U04176,2025-12-23,Partnerships,UK
U04177,2025-04-12,Paid Search,Spain
U04178,2025-08-29,Paid Search,Spain
U04179,2025-11-17,Paid Social,France
U04180,2025-07-10,Organic,Spain
U04181,2025-08-05,Partnerships,UK
U04182,2025-02-20,Organic,Spain
U04183,2025-10-19,Affiliate,Germany
U04184,2025-03-22,Paid Search,France
U04185,2025-03-29,Paid Search,UK
U04186,2025-07-13,Paid Search,Germany
U04187,2025-04-14,Affiliate,UK
U04188,2025-09-28,Paid Search,France
U04189,2025-04-06,Partnerships,Spain
U04190,2025-07-17,Partnerships,France
U04191,2025-01-01,Paid Social,France
U04192,2025-06-16,Paid Search,Spain
U04193,2025-05-06,Paid Search,Germany
U04194,2025-11-09,Partnerships,UK
U04195,2025-03-22,Paid Social,Germany
U04196,2025-09-08,Paid Social,Spain
U04197,2025-06-18,Organic,UK
U04198,2025-03-14,Affiliate,Spain
U04199,2025-05-21,Affiliate,Germany
U04200,2025-03-11,Partnerships,France
U04201,2025-09-19,Organic,UK
U04202,2025-12-06,Partnerships,Spain
U04203,2025-11-04,Paid Social,UK
U04204,2025-09-02,Paid Social,UK
U04205,2025-01-03,Organic,Germany
U04206,2025-12-03,Affiliate,France
U04207,2025-03-04,Partnerships,UK
U04208,2025-02-18,Organic,Germany
U04209,2025-03-17,Organic,UK
U04210,2025-06-24,Paid Social,France
U04211,2025-04-19,Paid Search,UK
U04212,2025-07-02,Paid Social,France
U04213,2025-07-11,Organic,Germany
U04214,2025-03-06,Paid Social,Germany
U04215,2025-12-03,Paid Search,France
U04216,2025-09-28,Paid Search,France
U04217,2025-04-10,Paid Social,Germany
U04218,2025-02-01,Paid Search,France
U04219,2025-12-18,Paid Search,France
U04220,2025-05-08,Partnerships,Spain
U04221,2025-12-05,Paid Search,UK
U04222,2025-02-12,Paid Search,Germany
U04223,2025-03-19,Organic,Germany
U04224,2025-11-10,Organic,Spain
U04225,2025-10-16,Paid Social,France
U04226,2025-09-27,Paid Search,France
U04227,2025-06-11,Partnerships,France
U04228,2025-07-08,Paid Social,Germany
U04229,2025-09-04,Paid Search,Spain
U04230,2025-08-04,Paid Search,UK
U04231,2025-11-11,Paid Search,Spain
U04232,2025-12-05,Affiliate,Germany
U04233,2025-06-17,Organic,UK
U04234,2025-12-05,Organic,France
U04235,2025-07-12,Affiliate,Spain
U04236,2025-10-10,Paid Social,Spain
U04237,2025-12-02,Affiliate,Germany
U04238,2025-01-13,Paid Social,Spain
U04239,2025-08-28,Paid Search,UK
U04240,2025-11-16,Partnerships,Spain
U04241,2025-05-27,Organic,Germany
U04242,2025-07-23,Paid Social,Spain
U04243,2025-03-21,Organic,UK
U04244,2025-02-12,Paid Social,UK
U04245,2025-03-30,Paid Social,Germany
U04246,2025-05-28,Paid Search,France
U04247,2025-04-05,Partnerships,Germany
U04248,2025-05-31,Organic,France
U04249,2025-01-02,Partnerships,UK
U04250,2025-01-22,Paid Search,Spain
U04251,2025-11-09,Paid Search,Spain
U04252,2025-11-24,Affiliate,UK
U04253,2025-01-07,Paid Social,Germany
U04254,2025-07-25,Paid Social,Spain
U04255,2025-04-24,Organic,Germany
U04256,2025-09-29,Partnerships,Spain
U04257,2025-03-24,Paid Social,France
U04258,2025-06-28,Paid Search,Spain
U04259,2025-07-29,Paid Search,France
U04260,2025-11-24,Partnerships,Spain
U04261,2025-05-04,Organic,Spain
U04262,2025-04-23,Partnerships,Spain
U04263,2025-01-12,Paid Social,Spain
U04264,2025-05-06,Paid Search,Spain
U04265,2025-02-22,Organic,Germany
U04266,2025-11-27,Organic,France
U04267,2025-10-10,Affiliate,France
U04268,2025-05-20,Paid Search,Spain
U04269,2025-04-07,Affiliate,Germany
U04270,2025-01-05,Organic,Germany
U04271,2025-02-26,Partnerships,UK
U04272,2025-11-30,Partnerships,UK
U04273,2025-03-10,Paid Search,Germany
U04274,2025-04-28,Paid Search,UK
U04275,2025-02-28,Paid Search,France
U04276,2025-02-02,Organic,Germany
U04277,2025-11-14,Affiliate,UK
U04278,2025-02-19,Organic,Germany
U04279,2025-01-19,Paid Search,UK
U04280,2025-08-02,Organic,Germany
U04281,2025-07-16,Organic,Spain
U04282,2025-02-16,Paid Search,France
U04283,2025-06-16,Organic,UK
U04284,2025-10-16,Paid Social,Spain
U04285,2025-05-21,Paid Search,Germany
U04286,2025-03-25,Paid Social,Spain
U04287,2025-07-01,Organic,France
U04288,2025-03-20,Organic,UK
U04289,2025-08-03,Paid Social,UK
U04290,2025-01-14,Partnerships,Germany
U04291,2025-08-03,Partnerships,France
U04292,2025-05-08,Organic,Spain
U04293,2025-11-06,Paid Social,Germany
U04294,2025-09-05,Affiliate,UK
U04295,2025-01-29,Partnerships,Spain
U04296,2025-10-07,Paid Search,Germany
U04297,2025-12-04,Paid Social,Spain
U04298,2025-11-15,Partnerships,Spain
U04299,2025-07-21,Paid Social,Germany
U04300,2025-12-27,Organic,Spain
U04301,2025-02-26,Paid Search,Spain
U04302,2025-08-06,Organic,France
U04303,2025-03-03,Paid Search,France
U04304,2025-06-06,Paid Search,UK
U04305,2025-07-21,Paid Social,France
U04306,2025-01-17,Organic,Germany
U04307,2025-11-18,Organic,Spain
U04308,2025-01-06,Paid Search,UK
U04309,2025-02-27,Paid Search,France
U04310,2025-11-21,Affiliate,Spain
U04311,2025-11-14,Paid Social,Germany
U04312,2025-06-18,Organic,Spain
U04313,2025-03-23,Paid Search,Germany
U04314,2025-08-07,Affiliate,Spain
U04315,2025-06-26,Partnerships,UK
