week,country,channel,roas,cost_per_conversion,avg_orders_per_user_5w,spend_share_pct,total_5w_revenue,total_spend,converted_users,total_orders_5w,roas_score,order_frequency_score,cpa_score,base_composite_score,adjusted_composite_score,channel_rank,recommendation
2025-11-10,Germany,Affiliate,0.0,1678.74,0.0,14.65,0.0,10072.47,6,0,0.0,0.0,0.4748,0.1583,0.1424,3,Scale down / deprioritize
2025-11-10,Germany,Paid Search,0.0,1839.45,0.0,21.4,0.0,14715.6,8,0,0.0,0.0,0.3819,0.1273,0.1217,4,Scale down / deprioritize
2025-11-10,Germany,Partnerships,0.0,2499.48,0.0,18.17,0.0,12497.41,5,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-11-10,Spain,Partnerships,0.1403,191.36,0.2727,3.92,295.35,2104.93,11,3,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-11-10,Spain,Affiliate,0.0074,1333.5,0.2222,22.36,88.95,12001.49,9,2,0.0187,0.7491,0.0481,0.272,0.261,2,Scale down / deprioritize
2025-11-10,Spain,Paid Search,0.0049,757.3,0.0909,15.52,40.62,8330.33,11,1,0.0,0.0968,0.5283,0.2084,0.1953,3,Scale down / deprioritize
2025-11-10,Spain,Paid Social,0.0259,1391.18,0.1111,23.33,324.8,12520.66,9,1,0.1555,0.1971,0.0,0.1176,0.1132,4,Scale down / deprioritize
2025-11-10,Spain,Organic,0.0055,1336.72,0.0714,34.87,102.39,18714.07,14,1,0.0044,0.0,0.0454,0.0166,0.0166,5,Scale down / deprioritize
2025-11-10,UK,Paid Search,0.0416,693.93,0.1765,24.77,490.76,11796.88,17,3,1.0,0.3743,0.5193,0.6312,0.602,1,Maintain / optimize
2025-11-10,UK,Partnerships,0.0344,1152.9,0.2857,16.95,277.87,8070.33,7,2,0.768,1.0,0.0,0.5893,0.5474,2,Maintain / optimize
2025-11-10,UK,Organic,0.0265,269.04,0.1429,7.91,99.93,3766.51,14,2,0.5124,0.1818,1.0,0.5648,0.5083,3,Maintain / optimize
2025-11-10,UK,Affiliate,0.0381,662.06,0.125,11.12,201.74,5296.48,8,1,0.8864,0.0795,0.5553,0.5071,0.4616,4,Maintain / optimize
2025-11-10,UK,Paid Social,0.0107,1038.42,0.1111,39.25,199.87,18691.63,18,2,0.0,0.0,0.1295,0.0432,0.0432,5,Scale down / deprioritize
2025-11-17,France,Organic,0.0163,1182.33,0.25,22.33,230.83,14188.01,12,3,1.0,0.5833,0.8833,0.8222,0.7819,1,Scale up
2025-11-17,France,Partnerships,0.0128,1535.05,0.3333,14.5,117.51,9210.29,6,2,0.7842,0.7778,0.6794,0.7471,0.6724,2,Maintain / optimize
2025-11-17,France,Affiliate,0.015,2710.18,0.4286,29.86,283.65,18971.23,7,3,0.919,1.0,0.0,0.6397,0.6397,3,Maintain / optimize
2025-11-17,France,Paid Social,0.0108,980.41,0.1818,16.97,116.98,10784.54,11,2,0.6667,0.4242,1.0,0.697,0.6385,4,Maintain / optimize
2025-11-17,France,Paid Search,0.0,1153.58,0.0,16.34,0.0,10382.22,9,0,0.0,0.0,0.8999,0.3,0.2736,5,Scale down / deprioritize
2025-11-17,Germany,Paid Social,0.0592,328.11,0.2,10.31,291.27,4921.64,15,3,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-11-17,Germany,Affiliate,0.0315,505.09,0.1667,12.69,190.85,6061.06,12,2,0.4816,0.5556,0.8293,0.6222,0.5651,2,Maintain / optimize
2025-11-17,Germany,Paid Search,0.0208,1247.4,0.2,39.19,389.39,18710.95,15,3,0.2818,1.0,0.1132,0.465,0.465,3,Maintain / optimize
2025-11-17,Germany,Organic,0.013,594.45,0.1667,14.94,92.75,7133.44,12,2,0.1356,0.5556,0.7431,0.4781,0.4379,4,Maintain / optimize
2025-11-17,Germany,Partnerships,0.0058,1364.78,0.125,22.87,62.84,10918.21,8,1,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-11-17,Spain,Paid Social,0.1465,283.54,0.2,9.2,623.22,4253.07,15,3,1.0,0.2571,1.0,0.7524,0.6771,1,Maintain / optimize
2025-11-17,Spain,Organic,0.0245,1600.02,0.7778,31.14,352.45,14400.21,9,7,0.167,1.0,0.2011,0.456,0.4443,2,Maintain / optimize
2025-11-17,Spain,Partnerships,0.0219,1931.34,0.4,20.88,211.27,9656.71,5,2,0.1493,0.5143,0.0,0.2212,0.2078,3,Scale down / deprioritize
2025-11-17,Spain,Affiliate,0.0,1629.97,0.0,38.78,0.0,17929.69,11,0,0.0,0.0,0.1829,0.061,0.061,4,Scale down / deprioritize
2025-11-17,Spain,Paid Search,,,0.2,,655.03,,20,4,,0.2571,,,,5,Scale down / deprioritize
2025-11-17,UK,Organic,0.4214,95.39,0.3077,7.96,522.54,1240.04,13,4,1.0,0.5192,1.0,0.8397,0.7558,1,Scale up
2025-11-17,UK,Affiliate,0.0566,663.98,0.5,25.57,225.52,3983.89,6,3,0.0855,1.0,0.0,0.3618,0.3458,2,Scale down / deprioritize
2025-11-17,UK,Paid Search,0.0225,441.16,0.2143,39.64,138.93,6176.17,14,3,0.0,0.2857,0.3919,0.2259,0.2259,3,Scale down / deprioritize
2025-11-17,UK,Partnerships,0.0278,418.2,0.1,26.84,116.41,4181.98,10,1,0.0134,0.0,0.4323,0.1486,0.1426,4,Scale down / deprioritize
2025-11-17,UK,Paid Social,,,0.1875,,266.64,,16,3,,0.2187,,,,5,Scale down / deprioritize
2025-11-24,France,Paid Social,0.0173,1211.09,0.2,29.85,314.68,18166.29,15,3,1.0,1.0,0.8562,0.9521,0.9521,1,Scale up
2025-11-24,France,Affiliate,0.0114,1111.93,0.125,14.62,101.64,8895.41,8,1,0.5744,0.1563,1.0,0.5769,0.5192,2,Maintain / optimize
2025-11-24,France,Partnerships,0.0035,1758.16,0.2,28.89,61.01,17581.62,10,2,0.0,1.0,0.0625,0.3542,0.3519,3,Scale down / deprioritize
2025-11-24,France,Organic,0.0046,1801.27,0.1111,26.64,74.45,16211.43,9,1,0.081,0.0,0.0,0.027,0.0264,4,Scale down / deprioritize
2025-11-24,France,Paid Search,,,0.125,,18.29,,8,1,,0.1563,,,,5,Scale down / deprioritize
2025-11-24,Germany,Paid Social,0.0398,572.24,0.1667,12.89,273.58,6866.91,12,2,1.0,0.0,1.0,0.6667,0.6,1,Maintain / optimize
2025-11-24,Germany,Paid Search,0.0299,1304.55,0.4,24.49,389.44,13045.54,10,4,0.6024,0.4667,0.7291,0.5994,0.5684,2,Maintain / optimize
2025-11-24,Germany,Partnerships,0.0147,3275.89,0.6667,36.9,289.33,19655.31,6,4,0.0,1.0,0.0,0.3333,0.3333,3,Scale down / deprioritize
2025-11-24,Germany,Affiliate,0.0188,1369.89,0.2,25.72,257.44,13698.91,10,2,0.1621,0.0667,0.705,0.3113,0.2968,4,Scale down / deprioritize
2025-11-24,Germany,Organic,,,0.3,,312.73,,10,3,,0.2667,,,,5,Scale down / deprioritize
2025-11-24,Spain,Organic,0.0204,1033.32,0.2105,38.36,400.4,19633.05,19,4,1.0,0.8421,1.0,0.9474,0.9474,1,Scale up
2025-11-24,Spain,Paid Social,0.0091,1421.07,0.1667,33.32,154.46,17052.86,12,2,0.4441,0.6667,0.1471,0.4193,0.4116,2,Maintain / optimize
2025-11-24,Spain,Partnerships,0.008,1487.95,0.1667,17.45,71.23,8927.68,6,1,0.3912,0.6667,0.0,0.3526,0.3258,3,Scale down / deprioritize
2025-11-24,Spain,Paid Search,0.0,1112.32,0.0,10.87,0.0,5561.59,5,0,0.0,0.0,0.8262,0.2754,0.2479,4,Scale down / deprioritize
2025-11-24,Spain,Affiliate,,,0.25,,231.91,,8,2,,1.0,,,,5,Scale down / deprioritize
2025-11-24,UK,Paid Search,0.0639,136.48,0.0909,10.37,191.78,3002.59,22,2,1.0,0.3182,1.0,0.7727,0.6955,1,Maintain / optimize
2025-11-24,UK,Affiliate,0.0169,800.28,0.1,27.64,135.27,8002.83,10,1,0.2646,0.35,0.7265,0.447,0.4173,2,Maintain / optimize
2025-11-24,UK,Partnerships,0.0,2563.55,0.0,61.99,0.0,17944.83,7,0,0.0,0.0,0.0,0.0,0.0,3,Scale down / deprioritize
2025-11-24,UK,Organic,,,0.0,,0.0,,14,0,,0.0,,,,4,Scale down / deprioritize
2025-11-24,UK,Paid Social,,,0.2857,,289.23,,14,4,,1.0,,,,4,Scale down / deprioritize
2025-12-01,France,Paid Social,0.0527,455.24,0.2857,17.48,336.01,6373.4,14,4,0.6776,0.5714,0.9011,0.7167,0.6668,1,Maintain / optimize
2025-12-01,France,Partnerships,0.0778,894.02,0.5,4.9,139.11,1788.04,2,1,1.0,1.0,0.0,0.6667,0.6,2,Maintain / optimize
2025-12-01,France,Affiliate,0.0465,703.12,0.2727,21.21,359.77,7734.33,11,3,0.5979,0.5455,0.392,0.5118,0.4807,3,Maintain / optimize
2025-12-01,France,Paid Search,0.0451,734.86,0.2609,46.36,762.19,16901.87,23,6,0.5796,0.5217,0.3268,0.4761,0.4761,4,Maintain / optimize
2025-12-01,France,Organic,0.0,407.07,0.0,10.05,0.0,3663.59,9,0,0.0,0.0,1.0,0.3333,0.3041,5,Scale down / deprioritize
2025-12-01,Germany,Paid Search,0.0476,342.0,0.2308,10.88,211.81,4446.03,13,3,1.0,1.0,1.0,1.0,0.9057,1,Scale up
2025-12-01,Germany,Paid Social,0.0245,417.26,0.0769,13.28,132.81,5424.34,13,1,0.5139,0.3333,0.9277,0.5916,0.5399,2,Maintain / optimize
2025-12-01,Germany,Organic,0.0128,721.73,0.0769,22.97,119.75,9382.53,13,1,0.2679,0.3333,0.6351,0.4121,0.3874,3,Scale down / deprioritize
2025-12-01,Germany,Affiliate,0.0115,1382.58,0.0769,43.99,206.05,17973.49,13,1,0.2406,0.3333,0.0,0.1913,0.1913,4,Scale down / deprioritize
2025-12-01,Germany,Partnerships,0.0,725.48,0.0,8.88,0.0,3627.41,5,0,0.0,0.0,0.6315,0.2105,0.1894,5,Scale down / deprioritize
2025-12-01,Spain,Paid Social,0.0825,96.6,0.0833,6.51,191.36,2318.35,24,2,1.0,0.3611,1.0,0.787,0.7083,1,Maintain / optimize
2025-12-01,Spain,Paid Search,0.0415,705.23,0.1765,33.69,497.77,11988.84,17,3,0.503,0.7647,0.5811,0.6163,0.6163,2,Maintain / optimize
2025-12-01,Spain,Organic,0.0254,832.25,0.2308,30.4,274.95,10819.21,13,3,0.3079,1.0,0.4936,0.6005,0.5932,3,Maintain / optimize
2025-12-01,Spain,Partnerships,0.0111,1549.37,0.2,21.77,86.37,7746.87,5,1,0.1351,0.8667,0.0,0.3339,0.3193,4,Scale down / deprioritize
2025-12-01,Spain,Affiliate,0.0,387.59,0.0,7.62,0.0,2713.13,7,0,0.0,0.0,0.7997,0.2666,0.241,5,Scale down / deprioritize
2025-12-01,UK,Paid Search,0.0534,415.29,0.1538,14.49,288.54,5398.8,13,2,1.0,0.5385,1.0,0.8462,0.7615,1,Scale up
2025-12-01,UK,Organic,0.0233,1016.44,0.2308,35.47,307.27,13213.71,13,3,0.3903,0.8077,0.7767,0.6582,0.6312,2,Maintain / optimize
2025-12-01,UK,Partnerships,0.0039,3107.41,0.1667,50.04,73.21,18644.48,6,1,0.0,0.5833,0.0,0.1944,0.1944,3,Scale down / deprioritize
2025-12-01,UK,Affiliate,,,0.0,,0.0,,5,0,,0.0,,,,4,Scale down / deprioritize
2025-12-01,UK,Paid Social,,,0.2857,,508.11,,14,4,,1.0,,,,4,Scale down / deprioritize
2025-12-08,France,Paid Social,0.0502,161.91,0.0714,4.75,113.76,2266.76,14,1,1.0,0.0179,1.0,0.6726,0.6054,1,Maintain / optimize
2025-12-08,France,Organic,0.011,2118.82,0.3333,26.67,139.66,12712.94,6,2,0.1439,1.0,0.0,0.3813,0.3777,2,Scale down / deprioritize
2025-12-08,France,Paid Search,0.0127,374.2,0.0667,11.77,71.22,5612.97,15,1,0.1811,0.0,0.8915,0.3575,0.3322,3,Scale down / deprioritize
2025-12-08,France,Affiliate,0.006,1723.65,0.25,28.92,82.1,13789.17,8,2,0.034,0.6875,0.2019,0.3078,0.3078,4,Scale down / deprioritize
2025-12-08,France,Partnerships,0.0044,1477.1,0.2222,27.88,58.43,13293.92,9,2,0.0,0.5833,0.3279,0.3038,0.3024,5,Scale down / deprioritize
2025-12-08,Germany,Organic,0.2342,124.34,0.2308,4.28,378.55,1616.36,13,3,1.0,0.5385,1.0,0.8462,0.7615,1,Scale up
2025-12-08,Germany,Partnerships,0.0478,1209.94,0.3333,19.22,347.17,7259.65,6,2,0.1796,1.0,0.2651,0.4816,0.4546,2,Maintain / optimize
2025-12-08,Germany,Paid Search,0.0155,1033.85,0.2143,38.33,224.59,14473.83,14,3,0.0375,0.4643,0.3843,0.2953,0.2953,3,Scale down / deprioritize
2025-12-08,Germany,Affiliate,0.007,1601.49,0.1111,38.17,101.0,14413.45,9,1,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-12-08,Germany,Paid Social,,,0.1111,,273.66,,18,2,,0.0,,,,5,Scale down / deprioritize
2025-12-08,Spain,Paid Social,0.0205,924.49,0.2667,34.69,283.62,13867.42,15,4,1.0,1.0,0.8792,0.9597,0.9597,1,Scale up
2025-12-08,Spain,Paid Search,0.0134,441.54,0.1,11.05,59.01,4415.41,10,1,0.6535,0.375,1.0,0.6762,0.6085,2,Maintain / optimize
2025-12-08,Spain,Organic,0.0,1195.85,0.0,20.94,0.0,8370.96,7,0,0.0,0.0,0.8113,0.2704,0.2547,3,Scale down / deprioritize
2025-12-08,Spain,Partnerships,0.0,4439.53,0.0,33.32,0.0,13318.58,3,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-12-08,Spain,Affiliate,,,0.2308,,261.95,,13,3,,0.8654,,,,5,Scale down / deprioritize
2025-12-08,UK,Organic,0.2664,65.4,0.0833,3.41,209.1,784.79,12,1,1.0,0.5,1.0,0.8333,0.75,1,Scale up
2025-12-08,UK,Paid Search,0.0275,620.8,0.1429,37.75,239.41,8691.19,14,2,0.1034,0.8571,0.86,0.6069,0.5886,2,Maintain / optimize
2025-12-08,UK,Affiliate,0.0,362.24,0.0,6.29,0.0,1448.95,4,0,0.0,0.0,0.9252,0.3084,0.2794,3,Scale down / deprioritize
2025-12-08,UK,Partnerships,0.0,4033.16,0.0,52.55,0.0,12099.47,3,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-12-08,UK,Paid Social,,,0.1667,,149.65,,6,1,,1.0,,,,5,Scale down / deprioritize
2025-12-15,France,Paid Search,0.0974,170.21,0.2667,5.76,248.63,2553.11,15,4,1.0,0.5333,1.0,0.8444,0.76,1,Scale up
2025-12-15,France,Paid Social,0.0279,510.28,0.25,18.43,227.92,8164.42,16,4,0.2867,0.5,0.955,0.5806,0.5434,2,Maintain / optimize
2025-12-15,France,Partnerships,0.0034,7726.77,0.5,34.88,52.24,15453.55,2,1,0.0347,1.0,0.0,0.3449,0.339,3,Scale down / deprioritize
2025-12-15,France,Affiliate,0.0,3625.59,0.0,40.92,0.0,18127.96,5,0,0.0,0.0,0.5427,0.1809,0.1809,4,Scale down / deprioritize
2025-12-15,France,Organic,,,0.3077,,455.55,,13,4,,0.6154,,,,5,Scale down / deprioritize
2025-12-15,Germany,Paid Social,0.2831,165.56,0.5,2.3,187.48,662.26,4,2,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-12-15,Germany,Paid Search,0.039,428.84,0.0714,20.86,234.02,6003.82,14,1,0.1377,0.1429,0.7159,0.3321,0.3216,2,Scale down / deprioritize
2025-12-15,Germany,Organic,0.0269,705.98,0.1667,29.43,228.04,8471.7,12,2,0.0951,0.3333,0.4168,0.2818,0.2818,3,Scale down / deprioritize
2025-12-15,Germany,Partnerships,0.0347,1092.25,0.2,18.97,189.43,5461.24,5,1,0.1225,0.4,0.0,0.1742,0.1675,4,Scale down / deprioritize
2025-12-15,Germany,Affiliate,0.0,818.46,0.0,28.43,0.0,8184.6,10,0,0.0,0.0,0.2954,0.0985,0.0981,5,Scale down / deprioritize
2025-12-15,Spain,Organic,0.1236,82.1,0.15,5.93,202.94,1642.04,20,3,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-12-15,Spain,Paid Social,0.0023,955.12,0.1,34.51,22.08,9551.2,10,1,0.0187,0.6667,0.422,0.3691,0.3585,2,Scale down / deprioritize
2025-12-15,Spain,Partnerships,0.0074,1592.42,0.125,46.03,94.83,12739.36,8,1,0.0602,0.8333,0.0,0.2979,0.2979,3,Scale down / deprioritize
2025-12-15,Spain,Paid Search,0.0,340.55,0.0,13.53,0.0,3746.08,11,0,0.0,0.0,0.8289,0.2763,0.2539,4,Scale down / deprioritize
2025-12-15,Spain,Affiliate,,,0.0909,,50.55,,11,1,,0.6061,,,,5,Scale down / deprioritize
2025-12-15,UK,Partnerships,0.0121,1511.69,0.5,6.54,36.46,3023.39,2,1,1.0,1.0,0.3524,0.7841,0.7057,1,Maintain / optimize
2025-12-15,UK,Paid Search,0.0,1195.81,0.0,36.23,0.0,16741.4,14,0,0.0,0.0,1.0,0.3333,0.3333,2,Scale down / deprioritize
2025-12-15,UK,Affiliate,0.006,1683.59,0.125,29.14,81.22,13468.68,8,1,0.5001,0.25,0.0,0.25,0.2441,3,Scale down / deprioritize
2025-12-15,UK,Paid Social,0.0031,1622.45,0.125,28.09,39.77,12979.57,8,1,0.2541,0.25,0.1253,0.2098,0.2041,4,Scale down / deprioritize
2025-12-15,UK,Organic,,,0.4545,,533.89,,11,5,,0.9091,,,,5,Scale down / deprioritize
2025-12-22,France,Affiliate,0.0922,562.45,0.5556,10.47,466.88,5062.06,9,5,1.0,0.807,0.9348,0.9139,0.8325,1,Scale up
2025-12-22,France,Partnerships,0.0451,3729.53,0.6667,23.14,504.21,11188.59,3,2,0.4489,1.0,0.0,0.483,0.4648,2,Maintain / optimize
2025-12-22,France,Paid Search,0.0252,1206.39,0.3077,32.44,395.71,15683.03,13,4,0.2171,0.3765,0.7447,0.4461,0.4461,3,Maintain / optimize
2025-12-22,France,Organic,0.0441,341.56,0.0909,7.77,165.57,3757.12,11,1,0.4372,0.0,1.0,0.4791,0.4312,4,Maintain / optimize
2025-12-22,France,Paid Social,0.0066,3163.57,0.25,26.17,84.12,12654.28,4,1,0.0,0.2763,0.167,0.1478,0.144,5,Scale down / deprioritize
2025-12-22,Germany,Organic,0.0276,263.54,0.1667,7.6,87.21,3162.53,12,2,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-12-22,Germany,Affiliate,0.0184,455.55,0.1111,9.85,75.43,4099.99,9,1,0.6672,0.6667,0.8855,0.7398,0.6701,2,Maintain / optimize
2025-12-22,Germany,Paid Search,0.0073,578.72,0.0625,22.25,67.31,9259.45,16,1,0.2636,0.375,0.812,0.4835,0.4533,3,Maintain / optimize
2025-12-22,Germany,Partnerships,0.0021,1939.77,0.1,46.61,41.33,19397.71,10,1,0.0773,0.6,0.0,0.2258,0.2258,4,Scale down / deprioritize
2025-12-22,Germany,Paid Social,0.0,712.53,0.0,13.7,0.0,5700.23,8,0,0.0,0.0,0.7321,0.244,0.2235,5,Scale down / deprioritize
2025-12-22,Spain,Paid Social,0.1146,229.81,0.2,17.97,263.31,2298.06,10,2,1.0,0.6,1.0,0.8667,0.78,1,Scale up
2025-12-22,Spain,Paid Search,0.1023,462.77,0.3333,54.28,710.3,6941.51,15,5,0.857,1.0,0.3558,0.7376,0.7376,2,Maintain / optimize
2025-12-22,Spain,Affiliate,0.0289,591.45,0.3333,27.75,102.56,3548.72,6,2,0.0,1.0,0.0,0.3333,0.309,3,Scale down / deprioritize
2025-12-22,Spain,Organic,,,0.0833,,153.73,,12,1,,0.25,,,,4,Scale down / deprioritize
2025-12-22,Spain,Partnerships,,,0.0,,0.0,,7,0,,0.0,,,,4,Scale down / deprioritize
2025-12-22,UK,Organic,0.2825,157.36,0.4375,8.15,711.14,2517.71,16,7,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-12-22,UK,Paid Search,0.0221,773.48,0.25,30.03,205.24,9281.79,12,3,0.0407,0.4,0.7378,0.3928,0.3928,2,Scale down / deprioritize
2025-12-22,UK,Affiliate,0.0498,336.87,0.125,8.72,134.12,2694.95,8,1,0.1426,0.0,0.9236,0.3554,0.3208,3,Scale down / deprioritize
2025-12-22,UK,Paid Social,0.0111,592.77,0.1333,28.77,98.37,8891.48,15,2,0.0,0.0267,0.8147,0.2805,0.2788,4,Scale down / deprioritize
2025-12-22,UK,Partnerships,0.0268,2507.1,0.3333,24.34,201.84,7521.3,3,1,0.0581,0.6667,0.0,0.2416,0.2353,5,Scale down / deprioritize
2025-12-29,France,Paid Social,0.0152,4717.2,0.75,29.96,286.98,18868.82,4,3,0.788,1.0,0.8308,0.8729,0.8729,1,Scale up
2025-12-29,France,Affiliate,0.0193,4546.89,0.6667,21.66,263.29,13640.68,3,2,1.0,0.8889,0.8431,0.9106,0.8196,2,Scale up
2025-12-29,France,Organic,0.0131,2372.84,0.3333,22.61,187.06,14237.06,6,2,0.6807,0.4444,1.0,0.7084,0.6456,3,Maintain / optimize
2025-12-29,France,Partnerships,0.0,16225.65,0.0,25.77,0.0,16225.65,1,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-12-29,France,Paid Search,,,0.5,,219.44,,4,2,,0.6667,,,,5,Scale down / deprioritize
2025-12-29,Germany,Organic,0.1339,98.82,0.2,2.49,132.28,988.16,10,2,1.0,0.6,1.0,0.8667,0.78,1,Scale up
2025-12-29,Germany,Paid Search,0.01,2819.56,0.3333,42.68,169.8,16917.38,6,2,0.075,1.0,0.1098,0.3949,0.3905,2,Scale down / deprioritize
2025-12-29,Germany,Affiliate,0.0,699.86,0.0,7.06,0.0,2799.45,4,0,0.0,0.0,0.8033,0.2678,0.2437,3,Scale down / deprioritize
2025-12-29,Germany,Paid Social,0.0,3155.15,0.0,47.76,0.0,18930.91,6,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-12-29,Germany,Partnerships,,,0.0,,0.0,,4,0,,0.0,,,,5,Scale down / deprioritize
2025-12-29,Spain,Affiliate,0.0,367.83,0.0,2.49,0.0,735.67,2,0,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-12-29,Spain,Paid Search,0.0,2007.33,0.0,40.76,0.0,12043.98,6,0,1.0,1.0,0.36,0.7867,0.7867,2,Scale up
2025-12-29,Spain,Partnerships,0.0,2526.08,0.0,17.1,0.0,5052.16,2,0,1.0,1.0,0.1575,0.7192,0.6747,3,Maintain / optimize
2025-12-29,Spain,Organic,0.0,2929.47,0.0,39.65,0.0,11717.88,4,0,1.0,1.0,0.0,0.6667,0.6647,4,Maintain / optimize
2025-12-29,Spain,Paid Social,,,0.0,,0.0,,5,0,1.0,1.0,,,,5,Scale down / deprioritize
2025-12-29,UK,Organic,0.0237,1904.77,0.5,19.99,271.01,11428.59,6,3,1.0,1.0,0.9762,0.9921,0.9338,1,Scale up
2025-12-29,UK,Paid Social,0.0159,1844.33,0.2857,22.58,204.67,12910.33,7,2,0.6685,0.5714,1.0,0.7467,0.7187,2,Maintain / optimize
2025-12-29,UK,Paid Search,0.01,2847.0,0.3333,14.94,85.58,8541.0,3,1,0.4225,0.6667,0.6047,0.5646,0.5082,3,Maintain / optimize
2025-12-29,UK,Affiliate,0.0048,1941.21,0.125,27.16,75.22,15529.69,8,1,0.2043,0.25,0.9618,0.472,0.472,4,Maintain / optimize
2025-12-29,UK,Partnerships,0.0,4380.58,0.0,15.32,0.0,8761.16,2,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
